[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
6053;5;8;0.8;17;0.0;0.1142;0.0;[talk_agent know_agent talk_agent neuro_agent agree_agent f g h i j];TRUE;[3.55];[6.26 2.6];[3.94];[0];[0.55]
6525;5;8;0.8;14;0.0;0.1142;0.0;[agree_agent crit_agent agree_agent know_agent know_agent f g h i j];TRUE;[2.34 3.80];[0];[0];[0.34];[0.63 0.55]
1491;5;8;0.8;12;0.0;0.1142;-0.143;[crit_agent know_agent crit_agent neuro_agent agree_agent f g h i j];TRUE;[4.24];[0];[2.13];[0.25 0.75];[0.64]
2047;5;8;0.8;16;0.0;0.1142;-0.143;[talk_agent talk_agent know_agent crit_agent crit_agent f g h i j];TRUE;[0];[4.36 3.59];[0];[0.47 0.21];[0.66]
2542;5;8;0.8;11;0.0;0.1142;-0.143;[talk_agent agree_agent crit_agent talk_agent know_agent f g h i j];TRUE;[3.65];[3.18 6.47];[0];[0.45];[0.6]
3894;5;8;0.8;16;0.0;0.1142;-0.143;[neuro_agent agree_agent neuro_agent know_agent know_agent f g h i j];TRUE;[2.7];[0];[2.34 5.99];[0];[0.9 0.72]
4562;5;8;0.8;23;0.0;0.1142;-0.143;[know_agent neuro_agent neuro_agent know_agent agree_agent f g h i j];TRUE;[3.56];[0];[4.64 3.52];[0];[0.85 0.54]
5418;5;8;0.8;21;0.0;0.1142;-0.143;[talk_agent know_agent talk_agent agree_agent know_agent f g h i j];TRUE;[2.5];[3.50 3.36];[0];[0];[0.55 0.6]
6312;5;8;0.8;21;0.0;0.1142;-0.143;[agree_agent know_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[4.28];[2.03];[3.45];[0];[0.53 0.76]
3683;5;8;0.8;13;0.0;0.1142;-0.214;[talk_agent know_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.69 4.07 2.46];[0];[0.37];[0.67]
9290;5;8;0.8;12;0.0;0.1142;-0.214;[crit_agent know_agent agree_agent know_agent neuro_agent f g h i j];TRUE;[3.30];[0];[2.55];[0.4];[0.56 0.77]
3181;5;8;0.8;11;0.0;0.1142;-0.286;[know_agent know_agent neuro_agent crit_agent agree_agent f g h i j];TRUE;[5.24];[0];[2.24];[0.24];[0.56 0.66]
4104;5;8;0.8;23;0.0;0.1142;-0.286;[agree_agent crit_agent agree_agent neuro_agent know_agent f g h i j];TRUE;[2.60 6.37];[0];[2.0];[0.21];[0.84]
5003;5;8;0.8;20;0.0;0.1142;-0.286;[know_agent neuro_agent know_agent agree_agent know_agent f g h i j];TRUE;[4.16];[0];[2.58];[0];[0.52 0.8 0.64]
5051;5;8;0.8;12;0.0;0.1142;-0.286;[talk_agent crit_agent talk_agent crit_agent know_agent f g h i j];TRUE;[0];[5.07 3.06];[0];[0.21 0.66];[0.75]
9462;5;8;0.8;13;0.0;0.1142;-0.286;[know_agent know_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[2.60];[5.09];[3.82];[0];[0.81 0.92]
2390;5;8;0.8;13;0.0;0.1142;-0.357;[know_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[0];[2.48];[2.40];[0.26 0.36];[0.95]
382;5;8;0.8;14;0.0;0.1142;-0.429;[talk_agent neuro_agent agree_agent know_agent neuro_agent f g h i j];TRUE;[2.39];[5.24];[2.19 4.77];[0];[0.89]
6155;5;8;0.8;14;0.0;0.1142;-0.429;[neuro_agent talk_agent agree_agent neuro_agent know_agent f g h i j];TRUE;[2.03];[4.55];[3.95 3.19];[0];[0.86]
713;5;8;0.8;21;0.0;0.1142;-0.5;[talk_agent talk_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[9.23 2.29 4.63 2.43];[0];[0];[0.9]
4774;5;8;0.8;31;0.0;0.1142;-0.5;[neuro_agent agree_agent talk_agent talk_agent know_agent f g h i j];TRUE;[4.94];[2.12 4.23];[2.60];[0];[0.85]
1177;5;8;0.8;23;0.0;0.11439999999999999;-0.071;[talk_agent know_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.62 2.13 2.68];[0];[0];[0.55 0.6]
5008;5;8;0.8;16;0.0;0.11439999999999999;-0.071;[know_agent talk_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[0];[3.38 3.19];[3.7];[0];[0.87 0.79]
802;5;8;0.8;15;0.0;0.11439999999999999;-0.143;[crit_agent know_agent know_agent talk_agent crit_agent f g h i j];TRUE;[0];[2.2];[0];[0.38 0.52];[0.68 0.57]
130;5;8;0.8;10;0.0;0.11439999999999999;-0.214;[agree_agent agree_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[4.76 2.37];[0];[3.37 3.50];[0];[0.75]
5269;5;8;0.8;10;0.0;0.11439999999999999;-0.214;[neuro_agent agree_agent know_agent neuro_agent know_agent f g h i j];TRUE;[5.72];[0];[4.53 3.04];[0];[0.53 0.65]
2957;5;8;0.8;16;0.0;0.11439999999999999;-0.286;[know_agent talk_agent crit_agent agree_agent neuro_agent f g h i j];TRUE;[3.1];[2.84];[2.67];[0.5];[0.94]
3031;5;8;0.8;28;0.0;0.11439999999999999;-0.357;[know_agent agree_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[3.14 3.57];[2.10];[2.94];[0];[0.93]
4579;5;8;0.8;14;0.0;0.11439999999999999;-0.429;[talk_agent know_agent agree_agent agree_agent talk_agent f g h i j];TRUE;[6.43 2.91];[2.58 2.42];[0];[0];[0.83]
6834;5;8;0.8;15;0.0;-0.11439999999999999;-0.429;[know_agent agree_agent know_agent know_agent know_agent f g h i j];TRUE;[3.06];[0];[0];[0];[0.68 0.94 0.6 0.7]
1123;5;8;0.8;18;0.0;0.11440000000000002;-0.071;[talk_agent know_agent talk_agent know_agent agree_agent f g h i j];TRUE;[2.89];[2.82 3.38];[0];[0];[0.6 0.52]
7237;5;8;0.8;14;0.0;0.11440000000000002;-0.143;[agree_agent neuro_agent agree_agent know_agent know_agent f g h i j];TRUE;[4.73 2.33];[0];[5.15];[0];[0.6 0.59]
7517;5;8;0.8;34;0.0;0.11440000000000002;-0.143;[know_agent crit_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.78 2.43];[0];[0.32];[0.57 0.61]
8104;5;8;0.8;16;0.0;0.11440000000000002;-0.214;[neuro_agent crit_agent agree_agent talk_agent know_agent f g h i j];TRUE;[3.45];[2.25];[2.11];[0.66];[0.7]
4917;5;8;0.8;16;0.0;0.11440000000000002;-0.357;[agree_agent talk_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[4.14];[3.27 2.82];[2.35];[0];[0.89]
491;5;8;0.8;13;0.0;0.1146;-0.071;[neuro_agent know_agent crit_agent talk_agent know_agent f g h i j];TRUE;[0];[2.94];[3.07];[0.23];[0.57 0.6]
1403;5;8;0.8;8;0.0;0.1284;-0.143;[crit_agent crit_agent neuro_agent know_agent know_agent f g h i j];TRUE;[0];[0];[3.77];[0.45 0.32];[0.53 0.68]
8184;5;8;0.8;13;0.0;0.1284;-0.214;[neuro_agent talk_agent know_agent know_agent neuro_agent f g h i j];TRUE;[0];[2.66];[5.85 2.27];[0];[0.73 0.59]
6910;5;8;0.8;28;0.0;0.1284;-0.286;[know_agent crit_agent talk_agent talk_agent neuro_agent f g h i j];TRUE;[0];[2.48 5.15];[4.75];[0.49];[0.85]
7800;5;8;0.8;22;0.0;0.1284;-0.429;[neuro_agent agree_agent talk_agent talk_agent know_agent f g h i j];TRUE;[3.29];[3.34 4.79];[5.94];[0];[0.93]
2302;5;8;0.8;11;0.0;0.12840000000000001;0.0;[agree_agent agree_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[2.02 4.6];[2.30];[2.9];[0];[0.56]
710;5;8;0.8;17;0.0;0.12840000000000001;-0.143;[talk_agent know_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[2.52];[4.96 2.49 4.96];[0];[0.53]
1013;5;8;0.8;10;0.0;0.12840000000000001;-0.143;[talk_agent crit_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[6.95 3.85 2.44];[0];[0.26];[0.75]
6118;5;8;0.8;17;0.0;0.12840000000000001;-0.143;[neuro_agent agree_agent agree_agent neuro_agent know_agent f g h i j];TRUE;[2.9 5.4];[0];[7.95 2.36];[0];[0.61]
1735;5;8;0.8;17;0.0;0.12840000000000001;-0.286;[agree_agent crit_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[2.0];[2.26];[4.46];[0.46];[0.85]
9145;5;8;0.8;14;0.0;0.12840000000000001;-0.286;[know_agent neuro_agent neuro_agent talk_agent crit_agent f g h i j];TRUE;[0];[5.24];[2.15 3.45];[0.44];[0.68]
9915;5;8;0.8;18;0.0;0.12840000000000001;-0.286;[neuro_agent crit_agent know_agent agree_agent neuro_agent f g h i j];TRUE;[2.47];[0];[3.86 2.45];[0.29];[0.79]
4919;5;8;0.8;18;0.0;0.12840000000000001;-0.357;[know_agent agree_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[2.76];[3.85 3.35];[0];[0.32];[0.98]
8862;5;8;0.8;21;0.0;0.12840000000000001;-0.429;[know_agent agree_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[4.42];[2.57];[3.84];[0];[1 0.52]
759;5;8;0.8;23;0.0;0.1286;-0.071;[crit_agent know_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[4.7 3.24 4.26];[0.41];[0.6]
5286;5;8;0.8;15;0.0;0.1286;-0.071;[crit_agent know_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[4.43];[0];[4.91];[0.46];[0.59 0.67]
7011;5;8;0.8;11;0.0;0.1286;-0.071;[know_agent know_agent know_agent agree_agent agree_agent f g h i j];TRUE;[2.26 2.67];[0];[0];[0];[0.54 0.53 0.51]
8628;5;8;0.8;12;0.0;0.1286;-0.071;[know_agent agree_agent talk_agent know_agent agree_agent f g h i j];TRUE;[2.13 3.05];[2.85];[0];[0];[0.7 0.61]
1753;5;8;0.8;15;0.0;0.1286;-0.143;[neuro_agent know_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[5.07];[2.14];[2.08 4.36];[0];[0.59]
4664;5;8;0.8;15;0.0;0.1286;-0.143;[crit_agent neuro_agent talk_agent talk_agent know_agent f g h i j];TRUE;[0];[2.38 4.82];[5.99];[0.35];[0.73]
5401;5;8;0.8;16;0.0;0.1286;-0.143;[agree_agent talk_agent agree_agent know_agent know_agent f g h i j];TRUE;[2.76 3.91];[2.73];[0];[0];[0.61 0.71]
7363;5;8;0.8;13;0.0;0.1286;-0.143;[neuro_agent talk_agent know_agent crit_agent know_agent f g h i j];TRUE;[0];[2.3];[4.54];[0.36];[0.56 0.55]
7968;5;8;0.8;14;0.0;0.1286;-0.143;[know_agent crit_agent agree_agent crit_agent agree_agent f g h i j];TRUE;[2.29 2.62];[0];[0];[0.41 0.25];[0.82]
9470;5;8;0.8;23;0.0;0.1286;-0.143;[neuro_agent neuro_agent know_agent neuro_agent know_agent f g h i j];TRUE;[0];[0];[2.53 2.20 3.97];[0];[0.68 0.64]
654;5;8;0.8;15;0.0;0.1286;-0.214;[know_agent crit_agent agree_agent neuro_agent talk_agent f g h i j];TRUE;[4.02];[4.93];[2.85];[0.4];[0.92]
2906;5;8;0.8;22;0.0;0.1286;-0.214;[agree_agent agree_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[5.18 4.08];[3.03];[2.6];[0];[0.77]
3485;5;8;0.8;15;0.0;0.1286;-0.214;[agree_agent agree_agent know_agent agree_agent know_agent f g h i j];TRUE;[2.86 4.78 3.8];[0];[0];[0];[0.54 0.54]
4389;5;8;0.8;13;0.0;0.1286;-0.214;[talk_agent talk_agent neuro_agent talk_agent know_agent f g h i j];TRUE;[0];[2.35 3.17 2.08];[3.14];[0];[0.74]
4487;5;8;0.8;14;0.0;0.1286;-0.214;[know_agent talk_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[4.2];[4.42 2.15];[2.79];[0];[0.74]
7386;5;8;0.8;15;0.0;0.1286;-0.214;[neuro_agent talk_agent know_agent talk_agent crit_agent f g h i j];TRUE;[0];[4.02 2.20];[4.07];[0.47];[0.69]
9662;5;8;0.8;12;0.0;0.1286;-0.214;[neuro_agent crit_agent agree_agent crit_agent know_agent f g h i j];TRUE;[2.44];[0];[2.36];[0.52 0.25];[0.69]
862;5;8;0.8;18;0.0;0.1286;-0.286;[crit_agent talk_agent know_agent know_agent agree_agent f g h i j];TRUE;[2.24];[3.18];[0];[0.41];[0.54 0.79]
5118;5;8;0.8;18;0.0;0.1286;-0.286;[talk_agent talk_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[0];[2.46 2.22];[3.77 3];[0];[1]
5710;5;8;0.8;15;0.0;0.1286;-0.286;[agree_agent know_agent crit_agent talk_agent talk_agent f g h i j];TRUE;[2.44];[2.24 4.19];[0];[0.29];[0.9]
7034;5;8;0.8;16;0.0;0.1286;-0.357;[know_agent neuro_agent agree_agent neuro_agent neuro_agent f g h i j];TRUE;[4.69];[0];[4.87 2.0 3.61];[0];[0.72]
7923;5;8;0.8;16;0.0;0.12860000000000002;-0.286;[talk_agent know_agent talk_agent agree_agent know_agent f g h i j];TRUE;[5.95];[3.54 2.57];[0];[0];[0.79 0.72]
2444;5;8;0.8;14;0.0;0.12879999999999997;-0.071;[neuro_agent crit_agent crit_agent crit_agent know_agent f g h i j];TRUE;[0];[0];[2.4];[0.38 0.49 0.28];[0.71]
7823;5;8;0.8;17;0.0;0.12879999999999997;-0.071;[agree_agent know_agent talk_agent neuro_agent know_agent f g h i j];TRUE;[6.33];[2.85];[6.57];[0];[0.57 0.57]
8277;5;8;0.8;14;0.0;0.12879999999999997;-0.071;[neuro_agent neuro_agent crit_agent know_agent know_agent f g h i j];TRUE;[0];[0];[3.60 3.53];[0.38];[0.69 0.55]
1998;5;8;0.8;33;0.0;0.12879999999999997;-0.214;[talk_agent talk_agent know_agent know_agent crit_agent f g h i j];TRUE;[0];[3.68 3.56];[0];[0.22];[0.6 0.7]
5001;5;8;0.8;13;0.0;0.12879999999999997;-0.214;[crit_agent know_agent agree_agent know_agent talk_agent f g h i j];TRUE;[2.80];[4.74];[0];[0.31];[0.57 0.71]
4976;5;8;0.8;15;0.0;0.1426;-0.143;[talk_agent talk_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[2.78];[3.88 2.4];[3.82];[0];[0.68]
1687;5;8;0.8;21;0.0;0.14279999999999998;0.0;[agree_agent talk_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[6.29];[4.8];[3.53 3.97];[0];[0.62]
1609;5;8;0.8;9;0.0;0.14279999999999998;-0.071;[crit_agent agree_agent know_agent neuro_agent crit_agent f g h i j];TRUE;[2.39];[0];[6.29];[0.62 0.27];[0.56]
4777;5;8;0.8;17;0.0;0.14279999999999998;-0.071;[know_agent agree_agent know_agent know_agent agree_agent f g h i j];TRUE;[3.94 2.56];[0];[0];[0];[0.57 0.51 0.54]
7865;5;8;0.8;20;0.0;0.14279999999999998;-0.071;[talk_agent know_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[0];[3.4 3.08];[2.3];[0.23];[0.62]
9577;5;8;0.8;17;0.0;0.14279999999999998;-0.071;[talk_agent know_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[4.74];[6.09 5.76 3.56];[0];[0];[0.64]
885;5;8;0.8;14;0.0;0.14279999999999998;-0.143;[talk_agent crit_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[0];[3.58];[4.22 4.35];[0.44];[0.53]
1868;5;8;0.8;11;0.0;0.14279999999999998;-0.143;[talk_agent talk_agent know_agent neuro_agent know_agent f g h i j];TRUE;[0];[2.36 3.6];[2.43];[0];[0.72 0.61]
6380;5;8;0.8;20;0.0;0.14279999999999998;-0.143;[know_agent know_agent neuro_agent talk_agent crit_agent f g h i j];TRUE;[0];[2.14];[5.08];[0.56];[0.63 0.67]
6996;5;8;0.8;18;0.0;0.14279999999999998;-0.143;[talk_agent know_agent crit_agent agree_agent agree_agent f g h i j];TRUE;[4.66 2.62];[4.14];[0];[0.51];[0.6]
9485;5;8;0.8;13;0.0;0.14279999999999998;-0.143;[know_agent crit_agent talk_agent neuro_agent talk_agent f g h i j];TRUE;[0];[4.59 3.35];[3.18];[0.52];[0.55]
5519;5;8;0.8;17;0.0;0.14279999999999998;-0.214;[talk_agent know_agent crit_agent agree_agent agree_agent f g h i j];TRUE;[4.2 2.23];[2.62];[0];[0.22];[0.88]
1759;5;8;0.8;16;0.0;0.14279999999999998;-0.286;[know_agent talk_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.20 2.48 6.61];[0];[0];[0.82 0.62]
2814;5;8;0.8;23;0.0;0.14279999999999998;-0.286;[know_agent talk_agent agree_agent neuro_agent agree_agent f g h i j];TRUE;[2.22 3.68];[5.14];[5.37];[0];[0.83]
4216;5;8;0.8;21;0.0;0.14279999999999998;-0.286;[neuro_agent talk_agent know_agent talk_agent know_agent f g h i j];TRUE;[0];[5.06 5.40];[2.49];[0];[0.58 0.72]
4319;5;8;0.8;17;0.0;0.14279999999999998;-0.286;[agree_agent agree_agent know_agent agree_agent neuro_agent f g h i j];TRUE;[2.47 4.13 2.04];[0];[4.19];[0];[0.87]
5526;5;8;0.8;11;0.0;0.14279999999999998;-0.286;[neuro_agent know_agent neuro_agent know_agent know_agent f g h i j];TRUE;[0];[0];[4.90 3.73];[0];[0.64 0.59 0.81]
5616;5;8;0.8;10;0.0;0.14279999999999998;-0.286;[know_agent agree_agent crit_agent know_agent neuro_agent f g h i j];TRUE;[5.16];[0];[4.2];[0.89];[0.55 0.83]
6596;5;8;0.8;14;0.0;0.14279999999999998;-0.286;[agree_agent agree_agent know_agent talk_agent talk_agent f g h i j];TRUE;[5.34 4.30];[4.34 2.54];[0];[0];[0.72]
517;5;8;0.8;12;0.0;0.14279999999999998;-0.429;[talk_agent know_agent neuro_agent neuro_agent talk_agent f g h i j];TRUE;[0];[3.99 5.11];[3.92 4.43];[0];[0.99]
1313;5;8;0.8;14;0.0;-0.14279999999999998;-0.429;[know_agent know_agent know_agent know_agent crit_agent f g h i j];TRUE;[0];[0];[0];[0.21];[0.78 0.65 0.79 0.84]
4887;5;8;0.8;24;0.0;0.14299999999999996;-0.071;[agree_agent agree_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[5.40 2.48];[0];[2.43 3.8];[0];[0.55]
4081;5;8;0.8;23;0.0;0.14299999999999996;-0.5;[agree_agent neuro_agent crit_agent talk_agent know_agent f g h i j];TRUE;[2.42];[5.8];[3.97];[0.43];[0.95]
4061;5;8;0.8;19;0.0;0.143;-0.071;[agree_agent crit_agent talk_agent know_agent neuro_agent f g h i j];TRUE;[5.08];[3.32];[3.45];[0.34];[0.56]
7616;5;8;0.8;24;0.0;0.143;-0.071;[agree_agent crit_agent crit_agent crit_agent know_agent f g h i j];TRUE;[2.45];[0];[0];[0.43 0.39 0.73];[0.63]
2190;5;8;0.8;13;0.0;0.143;-0.143;[know_agent crit_agent crit_agent talk_agent know_agent f g h i j];TRUE;[0];[2.88];[0];[0.23 0.22];[0.69 0.65]
2780;5;8;0.8;8;0.0;0.143;-0.143;[neuro_agent talk_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[0];[2.88 5.18];[2.62 2.21];[0];[0.71]
3006;5;8;0.8;20;0.0;0.143;-0.214;[talk_agent talk_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[2.84 4.85 2.32 2.09];[0];[0];[0.72]
3451;5;8;0.8;18;0.0;0.143;-0.214;[neuro_agent agree_agent know_agent agree_agent agree_agent f g h i j];TRUE;[4.57 4.27 6.8];[0];[4.77];[0];[0.79]
3979;5;8;0.8;18;0.0;0.143;-0.214;[know_agent know_agent talk_agent neuro_agent crit_agent f g h i j];TRUE;[0];[5.5];[2.62];[0.78];[0.76 0.52]
9827;5;8;0.8;19;0.0;0.14300000000000002;-0.071;[crit_agent agree_agent agree_agent know_agent agree_agent f g h i j];TRUE;[2.67 4.62 6.45];[0];[0];[0.37];[0.56]
1267;5;8;0.8;28;0.0;0.14300000000000002;-0.357;[talk_agent know_agent neuro_agent agree_agent neuro_agent f g h i j];TRUE;[2.43];[3.72];[5.84 3.46];[0];[0.88]
1252;5;8;0.8;20;0.0;0.15699999999999997;0.0;[agree_agent talk_agent know_agent talk_agent neuro_agent f g h i j];TRUE;[2.3];[2.82 4.67];[3.89];[0];[0.63]
3284;5;8;0.8;26;0.0;0.15699999999999997;0.0;[know_agent talk_agent talk_agent crit_agent talk_agent f g h i j];TRUE;[0];[2.34 4.5 3.23];[0];[0.31];[0.64]
3726;5;8;0.8;14;0.0;0.15699999999999997;0.071;[neuro_agent neuro_agent agree_agent agree_agent talk_agent f g h i j];TRUE;[6.17 2.05];[3];[4.68 3.52];[0];[0]
7786;5;8;0.8;27;0.0;0.15699999999999997;0.071;[talk_agent know_agent crit_agent agree_agent know_agent f g h i j];TRUE;[4.45];[5.12];[0];[0.42];[0.61 0.53]
6409;5;8;0.8;15;0.0;0.15699999999999997;-0.071;[know_agent talk_agent crit_agent talk_agent agree_agent f g h i j];TRUE;[2.55];[2.66 2.09];[0];[0.42];[0.58]
1580;5;8;0.8;16;0.0;0.15699999999999997;-0.143;[know_agent agree_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[3.08 2.32];[0];[3.48];[0];[0.59 0.62]
2470;5;8;0.8;21;0.0;0.15699999999999997;-0.143;[neuro_agent talk_agent know_agent agree_agent talk_agent f g h i j];TRUE;[2.04];[3.97 2.85];[3.36];[0];[0.72]
3993;5;8;0.8;26;0.0;0.15699999999999997;-0.143;[neuro_agent neuro_agent know_agent neuro_agent crit_agent f g h i j];TRUE;[0];[0];[4.8 3.12 2.08];[0.3];[0.74]
6226;5;8;0.8;19;0.0;0.15699999999999997;-0.143;[agree_agent crit_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[3.94];[0];[3.00 3.87];[0.31];[0.53]
7643;5;8;0.8;19;0.0;0.15699999999999997;-0.143;[know_agent neuro_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[0];[0];[3.46 2.63 2.59];[0.21];[0.63]
2568;5;8;0.8;24;0.0;0.15699999999999997;-0.214;[neuro_agent know_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[3.03];[2.04 2.09];[3.01];[0];[0.71]
1812;5;8;0.8;14;0.0;0.15699999999999997;-0.286;[agree_agent talk_agent know_agent agree_agent talk_agent f g h i j];TRUE;[4.28 5.86];[3.60 3.78];[0];[0];[0.92]
6770;5;8;0.8;15;0.0;0.15699999999999997;-0.286;[talk_agent know_agent talk_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[4.77 3.2];[3.46 2.80];[0];[0.86]
6354;5;8;0.8;22;0.0;0.15699999999999997;-0.429;[neuro_agent crit_agent know_agent agree_agent talk_agent f g h i j];TRUE;[2.88];[2.03];[3.79];[0.32];[0.9]
3812;5;8;0.8;15;0.0;0.157;-0.214;[know_agent neuro_agent agree_agent talk_agent crit_agent f g h i j];TRUE;[6.26];[2.31];[2.17];[0.36];[0.56]
2114;5;8;0.8;22;0.0;0.15719999999999995;-0.143;[know_agent agree_agent agree_agent crit_agent crit_agent f g h i j];TRUE;[2.98 3.37];[0];[0];[0.49 0.24];[0.8]
7678;5;8;0.8;11;0.0;0.15719999999999995;-0.286;[agree_agent talk_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[3.45];[2.8];[5.44 4.49];[0];[0.7]
1864;5;8;0.8;16;0.0;0.15719999999999998;-0.071;[talk_agent agree_agent know_agent crit_agent talk_agent f g h i j];TRUE;[2.73];[5.05 3.28];[0];[0.22];[0.58]
5756;5;8;0.8;20;0.0;0.15719999999999998;-0.071;[neuro_agent talk_agent neuro_agent know_agent know_agent f g h i j];TRUE;[0];[4.24];[4.32 3.44];[0];[0.54 0.57]
8339;5;8;0.8;15;0.0;0.15719999999999998;-0.071;[know_agent agree_agent crit_agent talk_agent know_agent f g h i j];TRUE;[4.57];[6.19];[0];[0.24];[0.54 0.67]
5521;5;8;0.8;21;0.0;0.15719999999999998;-0.214;[crit_agent crit_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[4.59 2.21];[0.46 0.57];[0.67]
6845;5;8;0.8;29;0.0;0.15719999999999998;-0.214;[neuro_agent crit_agent know_agent agree_agent agree_agent f g h i j];TRUE;[5.39 2.23];[0];[2.20];[0.52];[0.65]
1660;5;8;0.8;16;0.0;0.15719999999999998;-0.5;[talk_agent crit_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[0];[6.13 4.69];[3.43];[0.5];[0.94]
4102;5;8;0.8;12;0.0;0.1572;0.0;[agree_agent crit_agent neuro_agent know_agent agree_agent f g h i j];TRUE;[2.42 3.05];[0];[2.75];[0.22];[0.57]
8045;5;8;0.8;14;0.0;0.1572;0.0;[neuro_agent crit_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[0];[2.16 3.76 2.02];[0.41];[0.54]
1096;5;8;0.8;17;0.0;0.1572;-0.071;[neuro_agent know_agent agree_agent know_agent crit_agent f g h i j];TRUE;[2.8];[0];[3.6];[0.35];[0.51 0.55]
6898;5;8;0.8;18;0.0;0.1572;-0.071;[talk_agent know_agent know_agent agree_agent neuro_agent f g h i j];TRUE;[4.20];[3.60];[2.26];[0];[0.73 0.55]
7017;5;8;0.8;23;0.0;0.1572;-0.071;[neuro_agent neuro_agent crit_agent know_agent neuro_agent f g h i j];TRUE;[0];[0];[3.63 2.09 3.65];[0.49];[0.71]
7286;5;8;0.8;10;0.0;0.1572;-0.071;[crit_agent know_agent neuro_agent crit_agent know_agent f g h i j];TRUE;[0];[0];[2.00];[0.55 0.53];[0.79 0.55]
8736;5;8;0.8;22;0.0;0.1572;-0.071;[crit_agent know_agent neuro_agent talk_agent talk_agent f g h i j];TRUE;[0];[4.0 5.52];[2.52];[0.59];[0.65]
4385;5;8;0.8;15;0.0;0.1572;-0.143;[talk_agent talk_agent agree_agent crit_agent know_agent f g h i j];TRUE;[2.3];[4.08 5.07];[0];[0.41];[0.67]
4726;5;8;0.8;10;0.0;0.1572;-0.143;[know_agent talk_agent crit_agent crit_agent agree_agent f g h i j];TRUE;[3.19];[2.32];[0];[0.56 0.48];[0.69]
4885;5;8;0.8;12;0.0;0.1572;-0.143;[know_agent talk_agent neuro_agent neuro_agent know_agent f g h i j];TRUE;[0];[2.81];[2.53 2.00];[0];[0.68 0.62]
3958;5;8;0.8;16;0.0;0.1572;-0.214;[talk_agent agree_agent crit_agent know_agent know_agent f g h i j];TRUE;[4.66];[2.52];[0];[0.35];[0.61 0.79]
8602;5;8;0.8;26;0.0;0.1572;-0.214;[know_agent agree_agent talk_agent neuro_agent agree_agent f g h i j];TRUE;[2.9 7.77];[2.4];[4.74];[0];[0.72]
357;5;8;0.8;15;0.0;0.1572;-0.286;[agree_agent crit_agent agree_agent talk_agent know_agent f g h i j];TRUE;[4.22 2.37];[6.50];[0];[0.25];[0.8]
3662;5;8;0.8;13;0.0;0.1572;-0.357;[crit_agent know_agent agree_agent agree_agent talk_agent f g h i j];TRUE;[2.99 3.5];[2.6];[0];[0.74];[0.83]
3904;5;8;0.8;12;0.0;0.15739999999999998;-0.071;[talk_agent neuro_agent know_agent know_agent know_agent f g h i j];TRUE;[0];[3.76];[5.10];[0];[0.58 0.67 0.65]
7569;5;8;0.8;11;0.0;0.15739999999999998;-0.071;[know_agent agree_agent know_agent talk_agent talk_agent f g h i j];TRUE;[2.55];[5.34 4.58];[0];[0];[0.55 0.77]
